id,candidate,votes,state,county/township
1989,clinton,3863,MA,Groton
1989,trump,2133,MA,Groton
2044,clinton,1822,MA,Groveland
2044,trump,1934,MA,Groveland
2072,clinton,2121,MA,Hadley
2072,trump,864,MA,Hadley
2037,clinton,1776,MA,Halifax
2037,trump,2293,MA,Halifax
2029,clinton,2626,MA,Hamilton
2029,trump,1475,MA,Hamilton
2073,clinton,1188,MA,Hampden
2073,trump,1643,MA,Hampden
2168,clinton,189,MA,Hancock
2168,trump,159,MA,Hancock
1959,clinton,3705,MA,Hanover
1959,trump,4248,MA,Hanover
1999,clinton,2430,MA,Hanson
1999,trump,3124,MA,Hanson
2113,clinton,565,MA,Hardwick
2113,trump,708,MA,Hardwick
2056,clinton,2475,MA,Harvard
2056,trump,884,MA,Harvard
1963,clinton,4530,MA,Harwich
1963,trump,3290,MA,Harwich
2097,clinton,1278,MA,Hatfield
2097,trump,659,MA,Hatfield
1846,clinton,15104,MA,Haverhill
1846,trump,11809,MA,Haverhill
2176,clinton,105,MA,Hawley
2176,trump,67,MA,Hawley
2164,clinton,244,MA,Heath
2164,trump,165,MA,Heath
1902,clinton,8305,MA,Hingham
1902,trump,4771,MA,Hingham
2126,clinton,606,MA,Hinsdale
2126,trump,403,MA,Hinsdale
2007,clinton,2912,MA,Holbrook
2007,trump,2385,MA,Holbrook
1922,clinton,5553,MA,Holden
1922,trump,4602,MA,Holden
2114,clinton,472,MA,Holland
2114,trump,717,MA,Holland
1961,clinton,5228,MA,Holliston
1961,trump,2547,MA,Holliston
1878,clinton,11607,MA,Holyoke
1878,trump,4014,MA,Holyoke
2063,clinton,1759,MA,Hopedale
2063,trump,1375,MA,Hopedale
1949,clinton,5358,MA,Hopkinton
1949,trump,2911,MA,Hopkinton
2083,clinton,1039,MA,Hubbardston
2083,trump,1373,MA,Hubbardston
1925,clinton,5997,MA,Hudson
1925,trump,3770,MA,Hudson
1993,clinton,3669,MA,Hull
1993,trump,2351,MA,Hull
2120,clinton,460,MA,Huntington
2120,trump,611,MA,Huntington
1960,clinton,4820,MA,Ipswich
1960,trump,2964,MA,Ipswich
1975,clinton,3471,MA,Kingston
1975,trump,3579,MA,Kingston
1995,clinton,2464,MA,Lakeville
1995,trump,3373,MA,Lakeville
2049,clinton,1840,MA,Lancaster
2049,trump,1650,MA,Lancaster
2108,clinton,998,MA,Lanesborough
2108,trump,597,MA,Lanesborough
1852,clinton,19689,MA,Lawrence
1852,trump,3517,MA,Lawrence
2075,clinton,1960,MA,Lee
2075,trump,848,MA,Lee
2006,clinton,2422,MA,Leicester
2006,trump,2825,MA,Leicester
2074,clinton,2252,MA,Lenox
2074,trump,575,MA,Lenox
1866,clinton,9793,MA,Leominster
1866,trump,8180,MA,Leominster
2116,clinton,996,MA,Leverett
2116,trump,185,MA,Leverett
1872,clinton,13895,MA,Lexington
1872,trump,3278,MA,Lexington
2161,clinton,306,MA,Leyden
2161,trump,139,MA,Leyden
2052,clinton,2906,MA,Lincoln
2052,trump,613,MA,Lincoln
2003,clinton,3445,MA,Littleton
2003,trump,1876,MA,Littleton
1939,clinton,5272,MA,Longmeadow
1939,trump,3433,MA,Longmeadow
1837,clinton,23186,MA,Lowell
1837,trump,10495,MA,Lowell
1928,clinton,4483,MA,Ludlow
1928,trump,5098,MA,Ludlow
1996,clinton,2916,MA,Lunenburg
1996,trump,2792,MA,Lunenburg
1840,clinton,21841,MA,Lynn
1840,trump,9174,MA,Lynn
1978,clinton,3122,MA,Lynnfield
1978,trump,3739,MA,Lynnfield
1856,clinton,15759,MA,Malden
1856,trump,5536,MA,Malden
2062,clinton,2244,MA,Manchester
2062,trump,953,MA,Manchester
1909,clinton,6826,MA,Mansfield
1909,trump,5054,MA,Mansfield
1911,clinton,8108,MA,Marblehead
1911,trump,3759,MA,Marblehead
2070,clinton,1857,MA,Marion
2070,trump,1156,MA,Marion
1875,clinton,10532,MA,Marlborough
1875,trump,5938,MA,Marlborough
1887,clinton,7288,MA,Marshfield
1887,trump,7190,MA,Marshfield
1951,clinton,4448,MA,Mashpee
1951,trump,3839,MA,Mashpee
2041,clinton,2102,MA,Mattapoisett
2041,trump,1818,MA,Mattapoisett
2000,clinton,3849,MA,Maynard
2000,trump,1670,MA,Maynard
1977,clinton,4409,MA,Medfield
1977,trump,2400,MA,Medfield
1843,clinton,20037,MA,Medford
1843,trump,7561,MA,Medford
1976,clinton,4000,MA,Medway
1976,trump,2945,MA,Medway
1879,clinton,10548,MA,Melrose
1879,trump,4791,MA,Melrose
2061,clinton,1528,MA,Mendon
2061,trump,1694,MA,Mendon
2050,clinton,1884,MA,Merrimac
2050,trump,1618,MA,Merrimac
1855,clinton,11563,MA,Methuen
1855,trump,10162,MA,Methuen
1915,clinton,4772,MA,Middleborough
1915,trump,6536,MA,Middleborough
2171,clinton,155,MA,Middlefield
2171,trump,115,MA,Middlefield
2014,clinton,2141,MA,Middleton
2014,trump,2662,MA,Middleton
1907,clinton,7325,MA,Milford
1907,trump,5231,MA,Milford
1981,clinton,3138,MA,Millbury
1981,trump,3432,MA,Millbury
2018,clinton,2620,MA,Millis
2018,trump,1890,MA,Millis
2111,clinton,624,MA,Millville
2111,trump,874,MA,Millville
1884,clinton,10653,MA,Milton
1884,trump,4281,MA,Milton
2180,clinton,25,MA,Monroe
2180,trump,26,MA,Monroe
2027,clinton,1907,MA,Monson
2027,trump,2252,MA,Monson
2038,clinton,2858,MA,Montague
2038,trump,1094,MA,Montague
2157,clinton,417,MA,Monterey
2157,trump,88,MA,Monterey
2158,clinton,199,MA,Montgomery
2158,trump,281,MA,Montgomery
2178,clinton,76,MA,Mount Washington
2178,trump,19,MA,Mount Washington
2092,clinton,1325,MA,Nahant
2092,trump,858,MA,Nahant
1992,clinton,4144,MA,Nantucket
1992,trump,1892,MA,Nantucket
1868,clinton,13203,MA,Natick
1868,trump,4863,MA,Natick
1874,clinton,12788,MA,Needham
1874,trump,4017,MA,Needham
2177,clinton,101,MA,New Ashford
2177,trump,39,MA,New Ashford
1839,clinton,20749,MA,New Bedford
1839,trump,10319,MA,New Bedford
2153,clinton,246,MA,New Braintree
2153,trump,326,MA,New Braintree
2140,clinton,564,MA,New Marlborough
2140,trump,218,MA,New Marlborough
2154,clinton,337,MA,New Salem
2154,trump,208,MA,New Salem
2033,clinton,2464,MA,Newbury
2033,trump,1716,MA,Newbury
1920,clinton,7404,MA,Newburyport
1920,trump,3125,MA,Newburyport
1834,clinton,35395,MA,Newton
1834,trump,7644,MA,Newton
2001,clinton,2929,MA,Norfolk
2001,trump,2455,MA,Norfolk
2004,clinton,3719,MA,North Adams
2004,trump,1567,MA,North Adams
1885,clinton,8350,MA,North Andover
1885,trump,6308,MA,North Andover
1893,clinton,6979,MA,North Attleborough
1893,trump,6644,MA,North Attleborough
2087,clinton,906,MA,North Brookfield
2087,trump,1413,MA,North Brookfield
1950,clinton,4283,MA,North Reading
1950,trump,3986,MA,North Reading
1881,clinton,13200,MA,Northampton
1881,trump,1870,MA,Northampton
1953,clinton,5085,MA,Northborough
1953,trump,2959,MA,Northborough
1967,clinton,3376,MA,Northbridge
1967,trump,3939,MA,Northbridge
2109,clinton,1013,MA,Northfield
2109,trump,533,MA,Northfield
1936,clinton,4474,MA,Norton
1936,trump,4361,MA,Norton
1991,clinton,3264,MA,Norwell
1991,trump,2819,MA,Norwell
1886,clinton,8902,MA,Norwood
1886,trump,5657,MA,Norwood
2076,clinton,2080,MA,Oak Bluffs
2076,trump,737,MA,Oak Bluffs
2121,clinton,435,MA,Oakham
2121,trump,633,MA,Oakham
2065,clinton,1482,MA,Orange
2065,trump,1540,MA,Orange
2035,clinton,2686,MA,Orleans
2035,trump,1511,MA,Orleans
2135,clinton,431,MA,Otis
2135,trump,407,MA,Otis
1983,clinton,2736,MA,Oxford
1983,trump,3572,MA,Oxford
1998,clinton,2475,MA,Palmer
1998,trump,3083,MA,Palmer
2084,clinton,1204,MA,Paxton
2084,trump,1194,MA,Paxton
1848,clinton,14385,MA,Peabody
1848,trump,12029,MA,Peabody
2137,clinton,738,MA,Pelham
2137,trump,98,MA,Pelham
1927,clinton,4616,MA,Pembroke
1927,trump,4905,MA,Pembroke
1988,clinton,2929,MA,Pepperell
1988,trump,3096,MA,Pepperell
2160,clinton,255,MA,Peru
2160,trump,207,MA,Peru
2143,clinton,416,MA,Petersham
2143,trump,312,MA,Petersham
2128,clinton,374,MA,Phillipston
2128,trump,550,MA,Phillipston
1862,clinton,13767,MA,Pittsfield
1862,trump,4736,MA,Pittsfield
2165,clinton,263,MA,Plainfield
2165,trump,107,MA,Plainfield
2025,clinton,2169,MA,Plainville
2025,trump,2188,MA,Plainville
1841,clinton,15323,MA,Plymouth
1841,trump,14168,MA,Plymouth
2107,clinton,727,MA,Plympton
2107,trump,883,MA,Plympton
2093,clinton,1183,MA,Princeton
2093,trump,898,MA,Princeton
2089,clinton,2082,MA,Provincetown
2089,trump,208,MA,Provincetown
1835,clinton,25298,MA,Quincy
1835,trump,13297,MA,Quincy
1891,clinton,11362,MA,Randolph
1891,trump,3070,MA,Randolph
1973,clinton,3316,MA,Raynham
1973,trump,3800,MA,Raynham
1892,clinton,8673,MA,Reading
1892,trump,5318,MA,Reading
1985,clinton,2768,MA,Rehoboth
1985,trump,3562,MA,Rehoboth
1865,clinton,11870,MA,Revere
1865,trump,6877,MA,Revere
2132,clinton,696,MA,Richmond
2132,trump,218,MA,Richmond
2066,clinton,1366,MA,Rochester
2066,trump,1739,MA,Rochester
1940,clinton,4342,MA,Rockland
1940,trump,4285,MA,Rockland
2022,clinton,3121,MA,Rockport
2022,trump,1371,MA,Rockport
2175,clinton,122,MA,Rowe
2175,trump,99,MA,Rowe
2051,clinton,1679,MA,Rowley
2051,trump,1809,MA,Rowley
2150,clinton,313,MA,Royalston
2150,trump,321,MA,Royalston
2142,clinton,278,MA,Russell
2142,trump,480,MA,Russell
2024,clinton,2020,MA,Rutland
2024,trump,2343,MA,Rutland
1859,clinton,14743,MA,Salem
1859,trump,5417,MA,Salem
2026,clinton,2094,MA,Salisbury
2026,trump,2241,MA,Salisbury
2162,clinton,254,MA,Sandisfield
2162,trump,190,MA,Sandisfield
1913,clinton,5958,MA,Sandwich
1913,trump,5836,MA,Sandwich
1897,clinton,6319,MA,Saugus
1897,trump,7252,MA,Saugus
2167,clinton,184,MA,Savoy
2167,trump,163,MA,Savoy
1919,clinton,6510,MA,Scituate
1919,trump,4457,MA,Scituate
1971,clinton,3659,MA,Seekonk
1971,trump,3563,MA,Seekonk
1929,clinton,7096,MA,Sharon
1929,trump,2419,MA,Sharon
2102,clinton,1241,MA,Sheffield
2102,trump,530,MA,Sheffield
2123,clinton,813,MA,Shelburne
2123,trump,230,MA,Shelburne
2085,clinton,1718,MA,Sherborn
2085,trump,615,MA,Sherborn
2067,clinton,1615,MA,Shirley
2067,trump,1425,MA,Shirley
1871,clinton,10501,MA,Shrewsbury
1871,trump,6786,MA,Shrewsbury
2117,clinton,976,MA,Shutesbury
2117,trump,142,MA,Shutesbury
1931,clinton,4872,MA,Somerset
1931,trump,4548,MA,Somerset
1836,clinton,32903,MA,Somerville
1836,trump,4064,MA,Somerville
1946,clinton,5175,MA,South Hadley
1946,trump,3254,MA,South Hadley
2053,clinton,1744,MA,Southampton
2053,trump,1692,MA,Southampton
2002,clinton,3500,MA,Southborough
2002,trump,1895,MA,Southborough
1984,clinton,3712,MA,Southbridge
1984,trump,2582,MA,Southbridge
2012,clinton,1859,MA,Southwick
2012,trump,2956,MA,Southwick
2005,clinton,2265,MA,Spencer
2005,trump,3044,MA,Spencer
1832,clinton,38235,MA,Springfield
1832,trump,10890,MA,Springfield
2020,clinton,2136,MA,Sterling
2020,trump,2302,MA,Sterling
2115,clinton,963,MA,Stockbridge
2115,trump,252,MA,Stockbridge
1908,clinton,6904,MA,Stoneham
1908,trump,5225,MA,Stoneham
1900,clinton,8396,MA,Stoughton
1900,trump,4910,MA,Stoughton
2039,clinton,2704,MA,Stow
2039,trump,1261,MA,Stow
2011,clinton,2509,MA,Sturbridge
2011,trump,2400,MA,Sturbridge
1926,clinton,7257,MA,Sudbury
1926,trump,2479,MA,Sudbury
2103,clinton,1351,MA,Sunderland
2103,trump,387,MA,Sunderland
2008,clinton,2287,MA,Sutton
2008,trump,2881,MA,Sutton
1957,clinton,5503,MA,Swampscott
1957,trump,2581,MA,Swampscott
1954,clinton,3894,MA,Swansea
1954,trump,4329,MA,Swansea
1854,clinton,12143,MA,Taunton
1854,trump,9868,MA,Taunton
2047,clinton,1507,MA,Templeton
2047,trump,2051,MA,Templeton
1877,clinton,7511,MA,Tewksbury
1877,trump,8372,MA,Tewksbury
2086,clinton,1900,MA,Tisbury
2086,trump,474,MA,Tisbury
2170,clinton,101,MA,Tolland
2170,trump,190,MA,Tolland
2048,clinton,2070,MA,Topsfield
2048,trump,1566,MA,Topsfield
2013,clinton,2082,MA,Townsend
2013,trump,2550,MA,Townsend
2112,clinton,1095,MA,Truro
2112,trump,361,MA,Truro
1986,clinton,3058,MA,Tyngsborough
1986,trump,3163,MA,Tyngsborough
2173,clinton,201,MA,Tyringham
2173,trump,70,MA,Tyringham
2032,clinton,2284,MA,Upton
2032,trump,1808,MA,Upton
1974,clinton,3254,MA,Uxbridge
1974,trump,3694,MA,Uxbridge
1888,clinton,8274,MA,Wakefield
1888,trump,6059,MA,Wakefield
2131,clinton,365,MA,Wales
2131,trump,550,MA,Wales
1901,clinton,7129,MA,Walpole
1901,trump,5981,MA,Walpole
1850,clinton,17103,MA,Waltham
1850,trump,7494,MA,Waltham
2036,clinton,1852,MA,Ware
2036,trump,2189,MA,Ware
1921,clinton,5343,MA,Wareham
1921,trump,5046,MA,Wareham
2091,clinton,904,MA,Warren
2091,trump,1266,MA,Warren
2163,clinton,271,MA,Warwick
2163,trump,142,MA,Warwick
2169,clinton,217,MA,Washington
2169,trump,89,MA,Washington
1873,clinton,12942,MA,Watertown
1873,trump,3891,MA,Watertown
1965,clinton,6043,MA,Wayland
1965,trump,1679,MA,Wayland
1979,clinton,3110,MA,Webster
1979,trump,3570,MA,Webster
1898,clinton,10170,MA,Wellesley
1898,trump,3176,MA,Wellesley
2095,clinton,1547,MA,Wellfleet
2095,trump,515,MA,Wellfleet
2155,clinton,402,MA,Wendell
2155,trump,104,MA,Wendell
2090,clinton,1368,MA,Wenham
2090,trump,773,MA,Wenham
2040,clinton,2137,MA,West Boylston
2040,trump,1837,MA,West Boylston
2042,clinton,1623,MA,West Bridgewater
2042,trump,2148,MA,West Bridgewater
2099,clinton,865,MA,West Brookfield
2099,trump,1008,MA,West Brookfield
2079,clinton,1620,MA,West Newbury
2079,trump,1020,MA,West Newbury
1917,clinton,5710,MA,West Springfield
1917,trump,5537,MA,West Springfield
2138,clinton,659,MA,West Stockbridge
2138,trump,178,MA,West Stockbridge
2096,clinton,1688,MA,West Tisbury
2096,trump,329,MA,West Tisbury
1938,clinton,5911,MA,Westborough
1938,trump,2721,MA,Westborough
1870,clinton,8172,MA,Westfield
1870,trump,8962,MA,Westfield
1906,clinton,7760,MA,Westford
1906,trump,4657,MA,Westford
2125,clinton,629,MA,Westhampton
2125,trump,408,MA,Westhampton
2034,clinton,1947,MA,Westminster
2034,trump,2162,MA,Westminster
1994,clinton,4301,MA,Weston
1994,trump,1642,MA,Weston
1944,clinton,4340,MA,Westport
1944,trump,4275,MA,Westport
1943,clinton,5273,MA,Westwood
1943,trump,3203,MA,Westwood
1845,clinton,15278,MA,Weymouth
1845,trump,11951,MA,Weymouth
2130,clinton,582,MA,Whately
2130,trump,328,MA,Whately
1970,clinton,3379,MA,Whitman
1970,trump,3800,MA,Whitman
1964,clinton,3742,MA,Wilbraham
1964,trump,4009,MA,Wilbraham
2110,clinton,1206,MA,Williamsburg
2110,trump,346,MA,Williamsburg
2059,clinton,2910,MA,Williamstown
2059,trump,479,MA,Williamstown
1972,clinton,3291,MA,Wilmington
1972,trump,3852,MA,Wilmington
2030,clinton,1787,MA,Winchendon
2030,trump,2310,MA,Winchendon
1916,clinton,7766,MA,Winchester
1916,trump,3634,MA,Winchester
2159,clinton,313,MA,Windsor
2159,trump,159,MA,Windsor
1934,clinton,5193,MA,Winthrop
1934,trump,3851,MA,Winthrop
1861,clinton,10746,MA,Woburn
1861,trump,8271,MA,Woburn
1831,clinton,42534,MA,Worcester
1831,trump,17634,MA,Worcester
2146,clinton,430,MA,Worthington
2146,trump,229,MA,Worthington
1990,clinton,3025,MA,Wrentham
1990,trump,2990,MA,Wrentham
1904,clinton,7238,MA,Yarmouth
1904,trump,5813,MA,Yarmouth
1821,clinton,6665,MD,Allegany
1821,trump,20025,MD,Allegany
1809,clinton,116074,MD,Anne Arundel
1809,trump,114509,MD,Anne Arundel
1808,clinton,189437,MD,Baltimore
1808,trump,131009,MD,Baltimore
1810,clinton,178562,MD,Baltimore City
1810,trump,22726,MD,Baltimore City
1818,clinton,16669,MD,Calvert
1818,trump,24680,MD,Calvert
1826,clinton,3747,MD,Caroline
1826,trump,8999,MD,Caroline
1814,clinton,24314,MD,Carroll
1814,trump,55593,MD,Carroll
1819,clinton,12651,MD,Cecil
1819,trump,27579,MD,Cecil
1815,clinton,46063,MD,Charles
1815,trump,24163,MD,Charles
1825,clinton,5695,MD,Dorchester
1825,trump,7938,MD,Dorchester
1813,clinton,51891,MD,Frederick
1813,trump,56472,MD,Frederick
1827,clinton,2252,MD,Garrett
1827,trump,10189,MD,Garrett
1812,clinton,43803,MD,Harford
1812,trump,74261,MD,Harford
1811,clinton,93808,MD,Howard
1811,trump,44792,MD,Howard
1828,clinton,4178,MD,Kent
1828,trump,4598,MD,Kent
1806,clinton,309761,MD,Montgomery
1806,trump,82985,MD,Montgomery
1807,clinton,313627,MD,Prince George's
1807,trump,29290,MD,Prince George's
1823,clinton,7316,MD,Queen Anne's
1823,trump,16211,MD,Queen Anne's
1829,clinton,3484,MD,Somerset
1829,trump,5056,MD,Somerset
1817,clinton,15786,MD,St. Mary's
1817,trump,26889,MD,St. Mary's
1824,clinton,7865,MD,Talbot
1824,trump,10098,MD,Talbot
1816,clinton,19193,MD,Washington
1816,trump,38842,MD,Washington
1820,clinton,16327,MD,Wicomico
1820,trump,20832,MD,Wicomico
1822,clinton,8783,MD,Worcester
1822,trump,15910,MD,Worcester
1641,clinton,101,ME,Abbot
1641,trump,255,ME,Abbot
1446,clinton,542,ME,Acton
1446,trump,820,ME,Acton
1566,clinton,210,ME,Addison
1566,trump,409,ME,Addison
1471,clinton,329,ME,Albion
1471,trump,716,ME,Albion
1666,clinton,80,ME,Alexander
1666,trump,208,ME,Alexander
1415,clinton,812,ME,Alfred
1415,trump,885,ME,Alfred
1720,clinton,69,ME,Allagash
1720,trump,85,ME,Allagash
1620,clinton,262,ME,Alna
1620,trump,176,ME,Alna
1603,clinton,175,ME,Alton
1603,trump,304,ME,Alton
1717,clinton,57,ME,Amherst
1717,trump,99,ME,Amherst
1737,clinton,29,ME,Amity
1737,trump,82,ME,Amity
1597,clinton,195,ME,Andover
1597,trump,280,ME,Andover
1469,clinton,360,ME,Anson
1469,trump,705,ME,Anson
1517,clinton,393,ME,Appleton
1517,trump,396,ME,Appleton
1704,clinton,85,ME,Aroostook Cty Townships
1704,trump,114,ME,Aroostook Cty Townships
1651,clinton,221,ME,Arrowsic
1651,trump,98,ME,Arrowsic
1385,clinton,1064,ME,Arundel
1385,trump,1198,ME,Arundel
1581,clinton,208,ME,Ashland
1581,trump,347,ME,Ashland
1614,clinton,160,ME,Athens
1614,trump,275,ME,Athens
1711,clinton,50,ME,Atkinson
1711,trump,120,ME,Atkinson
1314,clinton,5296,ME,Auburn
1314,trump,5324,ME,Auburn
1321,clinton,4396,ME,Augusta
1321,trump,3805,ME,Augusta
1763,clinton,17,ME,Aurora
1763,trump,48,ME,Aurora
1690,clinton,76,ME,Avon
1690,trump,146,ME,Avon
1558,clinton,263,ME,Baileyville
1558,trump,372,ME,Baileyville
1508,clinton,271,ME,Baldwin
1508,trump,560,ME,Baldwin
1310,clinton,8146,ME,Bangor
1310,trump,5993,ME,Bangor
1364,clinton,2244,ME,Bar Harbor
1364,trump,712,ME,Bar Harbor
1736,clinton,48,ME,Baring Plt.
1736,trump,66,ME,Baring Plt.
1340,clinton,2733,ME,Bath
1340,trump,1571,ME,Bath
1677,clinton,113,ME,Beals
1677,trump,141,ME,Beals
1748,clinton,37,ME,Beaver Cove
1748,trump,58,ME,Beaver Cove
1789,clinton,11,ME,Beddington
1789,trump,24,ME,Beddington
1352,clinton,2351,ME,Belfast
1352,trump,1241,ME,Belfast
1409,clinton,826,ME,Belgrade
1409,trump,1062,ME,Belgrade
1592,clinton,225,ME,Belmont
1592,trump,281,ME,Belmont
1442,clinton,544,ME,Benton
1442,trump,842,ME,Benton
1349,clinton,1539,ME,Berwick
1349,trump,2086,ME,Berwick
1425,clinton,856,ME,Bethel
1425,trump,678,ME,Bethel
1317,clinton,5505,ME,Biddeford
1317,trump,3729,ME,Biddeford
1599,clinton,191,ME,Bingham
1599,trump,302,ME,Bingham
1643,clinton,94,ME,Blaine
1643,trump,283,ME,Blaine
1419,clinton,1088,ME,Blue Hill
1419,trump,560,ME,Blue Hill
1407,clinton,980,ME,Boothbay
1407,trump,899,ME,Boothbay
1454,clinton,729,ME,Boothbay Harbor
1454,trump,541,ME,Boothbay Harbor
1423,clinton,589,ME,Bowdoin
1423,trump,1007,ME,Bowdoin
1414,clinton,876,ME,Bowdoinham
1414,trump,803,ME,Bowdoinham
1757,clinton,25,ME,Bowerbank
1757,trump,60,ME,Bowerbank
1568,clinton,185,ME,Bradford
1568,trump,442,ME,Bradford
1525,clinton,335,ME,Bradley
1525,trump,411,ME,Bradley
1610,clinton,282,ME,Bremen
1610,trump,194,ME,Bremen
1336,clinton,2165,ME,Brewer
1336,trump,2585,ME,Brewer
1663,clinton,85,ME,Bridgewater
1663,trump,202,ME,Bridgewater
1367,clinton,1224,ME,Bridgton
1367,trump,1474,ME,Bridgton
1780,clinton,12,ME,Brighton Plt.
1780,trump,32,ME,Brighton Plt.
1416,clinton,936,ME,Bristol
1416,trump,767,ME,Bristol
1589,clinton,346,ME,Brooklin
1589,trump,177,ME,Brooklin
1590,clinton,207,ME,Brooks
1590,trump,298,ME,Brooks
1575,clinton,406,ME,Brooksville
1575,trump,190,ME,Brooksville
1516,clinton,366,ME,Brownfield
1516,trump,428,ME,Brownfield
1557,clinton,243,ME,Brownville
1557,trump,387,ME,Brownville
1313,clinton,7991,ME,Brunswick
1313,trump,3646,ME,Brunswick
1483,clinton,371,ME,Buckfield
1483,trump,619,ME,Buckfield
1376,clinton,1035,ME,Bucksport
1376,trump,1335,ME,Bucksport
1705,clinton,45,ME,Burlington
1705,trump,138,ME,Burlington
1565,clinton,213,ME,Burnham
1565,trump,404,ME,Burnham
1339,clinton,1895,ME,Buxton
1339,trump,2538,ME,Buxton
1756,clinton,29,ME,Byron
1756,trump,52,ME,Byron
1448,clinton,574,ME,Calais
1448,trump,762,ME,Calais
1681,clinton,65,ME,Cambridge
1681,trump,173,ME,Cambridge
1359,clinton,2430,ME,Camden
1359,trump,802,ME,Camden
1476,clinton,362,ME,Canaan
1476,trump,647,ME,Canaan
1605,clinton,152,ME,Canton
1605,trump,242,ME,Canton
1327,clinton,4480,ME,Cape Elizabeth
1327,trump,1593,ME,Cape Elizabeth
1776,clinton,27,ME,Caratunk
1776,trump,23,ME,Caratunk
1348,clinton,1595,ME,Caribou
1348,trump,2106,ME,Caribou
1435,clinton,459,ME,Carmel
1435,trump,1019,ME,Carmel
1626,clinton,267,ME,Carrabassett Valley
1626,trump,127,ME,Carrabassett Valley
1752,clinton,17,ME,Carroll Plt.
1752,trump,72,ME,Carroll Plt.
1674,clinton,90,ME,Carthage
1674,trump,139,ME,Carthage
1742,clinton,24,ME,Cary Plt.
1742,trump,81,ME,Cary Plt.
1405,clinton,819,ME,Casco
1405,trump,1117,ME,Casco
1587,clinton,329,ME,Castine
1587,trump,205,ME,Castine
1697,clinton,85,ME,Castle Hill
1697,trump,123,ME,Castle Hill
1730,clinton,73,ME,Caswell
1730,trump,58,ME,Caswell
1678,clinton,99,ME,Chapman
1678,trump,156,ME,Chapman
1555,clinton,140,ME,Charleston
1555,trump,532,ME,Charleston
1713,clinton,51,ME,Charlotte
1713,trump,114,ME,Charlotte
1657,clinton,232,ME,Chebeague Island
1657,trump,66,ME,Chebeague Island
1444,clinton,520,ME,Chelsea
1444,trump,860,ME,Chelsea
1577,clinton,200,ME,Cherryfield
1577,trump,366,ME,Cherryfield
1656,clinton,65,ME,Chester
1656,trump,244,ME,Chester
1546,clinton,276,ME,Chesterville
1546,trump,375,ME,Chesterville
1386,clinton,919,ME,China
1386,trump,1347,ME,China
1606,clinton,170,ME,Clifton
1606,trump,293,ME,Clifton
1426,clinton,521,ME,Clinton
1426,trump,1012,ME,Clinton
1702,clinton,43,ME,Columbia
1702,trump,151,ME,Columbia
1668,clinton,82,ME,Columbia Falls
1668,trump,190,ME,Columbia Falls
1753,clinton,33,ME,Cooper
1753,trump,55,ME,Cooper
1743,clinton,40,ME,Coplin Plt.
1743,trump,54,ME,Coplin Plt.
1473,clinton,304,ME,Corinna
1473,trump,738,ME,Corinna
1443,clinton,368,ME,Corinth
1443,trump,1057,ME,Corinth
1523,clinton,332,ME,Cornish
1523,trump,397,ME,Cornish
1551,clinton,251,ME,Cornville
1551,trump,410,ME,Cornville
1723,clinton,100,ME,Cranberry Isles
1723,trump,41,ME,Cranberry Isles
1765,clinton,21,ME,Crawford
1765,trump,48,ME,Crawford
1726,clinton,33,ME,Crystal
1726,trump,102,ME,Crystal
1335,clinton,3184,ME,Cumberland
1335,trump,1755,ME,Cumberland
1513,clinton,372,ME,Cushing
1513,trump,440,ME,Cushing
1673,clinton,70,ME,Cutler
1673,trump,202,ME,Cutler
1772,clinton,22,ME,Cyr Plt.
1772,trump,28,ME,Cyr Plt.
1706,clinton,90,ME,Dallas Plt.
1706,trump,92,ME,Dallas Plt.
1458,clinton,767,ME,Damariscotta
1458,trump,454,ME,Damariscotta
1649,clinton,92,ME,Danforth
1649,trump,243,ME,Danforth
1464,clinton,467,ME,Dayton
1464,trump,668,ME,Dayton
1787,clinton,6,ME,Deblois
1787,trump,30,ME,Deblois
1482,clinton,450,ME,Dedham
1482,trump,542,ME,Dedham
1467,clinton,684,ME,Deer Isle
1467,trump,453,ME,Deer Isle
1545,clinton,285,ME,Denmark
1545,trump,382,ME,Denmark
1797,clinton,5,ME,Dennistown Plt.
1797,trump,19,ME,Dennistown Plt.
1669,clinton,94,ME,Dennysville
1669,trump,166,ME,Dennysville
1639,clinton,147,ME,Detroit
1639,trump,228,ME,Detroit
1418,clinton,572,ME,Dexter
1418,trump,1062,ME,Dexter
1463,clinton,415,ME,Dixfield
1463,trump,709,ME,Dixfield
1550,clinton,232,ME,Dixmont
1550,trump,431,ME,Dixmont
