id,candidate,votes,state,county
1,Obama,91696,AK,Alaska
4589,Romney,121234,AK,Alaska
2,Obama,6354,AL,Autauga
4590,Romney,17366,AL,Autauga
3,Obama,18329,AL,Baldwin
4591,Romney,65772,AL,Baldwin
4,Obama,5873,AL,Barbour
4592,Romney,5539,AL,Barbour
5,Obama,2200,AL,Bibb
4593,Romney,6131,AL,Bibb
6,Obama,2961,AL,Blount
4594,Romney,20741,AL,Blount
7,Obama,4058,AL,Bullock
4595,Romney,1250,AL,Bullock
8,Obama,4367,AL,Butler
4596,Romney,5081,AL,Butler
9,Obama,15500,AL,Calhoun
4597,Romney,30272,AL,Calhoun
10,Obama,6853,AL,Chambers
4598,Romney,7596,AL,Chambers
11,Obama,2126,AL,Cherokee
4599,Romney,7494,AL,Cherokee
12,Obama,3391,AL,Chilton
4600,Romney,13910,AL,Chilton
13,Obama,3785,AL,Choctaw
4601,Romney,4150,AL,Choctaw
14,Obama,6317,AL,Clarke
4602,Romney,7463,AL,Clarke
15,Obama,1770,AL,Clay
4603,Romney,4802,AL,Clay
16,Obama,971,AL,Cleburne
4604,Romney,5269,AL,Cleburne
17,Obama,4899,AL,Coffee
4605,Romney,14638,AL,Coffee
18,Obama,9160,AL,Colbert
4606,Romney,13931,AL,Colbert
19,Obama,3551,AL,Conecuh
4607,Romney,3434,AL,Conecuh
20,Obama,2188,AL,Coosa
4608,Romney,3028,AL,Coosa
21,Obama,3155,AL,Covington
4609,Romney,12148,AL,Covington
22,Obama,2048,AL,Crenshaw
4610,Romney,4326,AL,Crenshaw
23,Obama,4855,AL,Cullman
4611,Romney,27930,AL,Cullman
24,Obama,5283,AL,Dale
4612,Romney,13105,AL,Dale
25,Obama,14599,AL,Dallas
4613,Romney,6284,AL,Dallas
26,Obama,5235,AL,DeKalb
4614,Romney,18316,AL,DeKalb
27,Obama,8940,AL,Elmore
4615,Romney,26223,AL,Elmore
28,Obama,5476,AL,Escambia
4616,Romney,9263,AL,Escambia
29,Obama,12792,AL,Etowah
4617,Romney,29102,AL,Etowah
30,Obama,1803,AL,Fayette
4618,Romney,6034,AL,Fayette
31,Obama,3171,AL,Franklin
4619,Romney,7567,AL,Franklin
32,Obama,2039,AL,Geneva
4620,Romney,9173,AL,Geneva
33,Obama,4514,AL,Greene
4621,Romney,799,AL,Greene
34,Obama,5401,AL,Hale
4622,Romney,3205,AL,Hale
35,Obama,3046,AL,Henry
4623,Romney,5605,AL,Henry
36,Obama,12348,AL,Houston
4624,Romney,29214,AL,Houston
37,Obama,5817,AL,Jackson
4625,Romney,14422,AL,Jackson
38,Obama,159658,AL,Jefferson
4626,Romney,141413,AL,Jefferson
39,Obama,1643,AL,Lamar
4627,Romney,5453,AL,Lamar
40,Obama,12504,AL,Lauderdale
4628,Romney,23902,AL,Lauderdale
41,Obama,5055,AL,Lawrence
4629,Romney,8855,AL,Lawrence
42,Obama,21274,AL,Lee
4630,Romney,32062,AL,Lee
43,Obama,9809,AL,Limestone
4631,Romney,25263,AL,Limestone
44,Obama,5747,AL,Lowndes
4632,Romney,1754,AL,Lowndes
45,Obama,9045,AL,Macon
4633,Romney,1322,AL,Macon
46,Obama,61802,AL,Madison
4634,Romney,90679,AL,Madison
47,Obama,6154,AL,Marengo
4635,Romney,5321,AL,Marengo
48,Obama,2249,AL,Marion
4636,Romney,9696,AL,Marion
49,Obama,6271,AL,Marshall
4637,Romney,25785,AL,Marshall
50,Obama,78417,AL,Mobile
4638,Romney,94566,AL,Mobile
51,Obama,4897,AL,Monroe
4639,Romney,5730,AL,Monroe
52,Obama,62993,AL,Montgomery
4640,Romney,38283,AL,Montgomery
53,Obama,13401,AL,Morgan
4641,Romney,35309,AL,Morgan
54,Obama,4536,AL,Perry
4642,Romney,1504,AL,Perry
55,Obama,4448,AL,Pickens
4643,Romney,5119,AL,Pickens
56,Obama,6009,AL,Pike
4644,Romney,7939,AL,Pike
57,Obama,3076,AL,Randolph
4645,Romney,7219,AL,Randolph
58,Obama,10495,AL,Russell
4646,Romney,8276,AL,Russell
60,Obama,19944,AL,Shelby
4648,Romney,71243,AL,Shelby
59,Obama,5790,AL,St. Clair
4647,Romney,29001,AL,St. Clair
61,Obama,5420,AL,Sumter
4649,Romney,1585,AL,Sumter
62,Obama,13878,AL,Talladega
4650,Romney,19217,AL,Talladega
63,Obama,6252,AL,Tallapoosa
4651,Romney,12303,AL,Tallapoosa
64,Obama,32003,AL,Tuscaloosa
4652,Romney,45703,AL,Tuscaloosa
65,Obama,6551,AL,Walker
4653,Romney,21633,AL,Walker
66,Obama,2971,AL,Washington
4654,Romney,5749,AL,Washington
67,Obama,4867,AL,Wilcox
4655,Romney,1676,AL,Wilcox
68,Obama,1286,AL,Winston
4656,Romney,8310,AL,Winston
69,Obama,2454,AR,Arkansas
4657,Romney,3892,AR,Arkansas
70,Obama,2855,AR,Ashley
4658,Romney,4866,AR,Ashley
71,Obama,5172,AR,Baxter
4659,Romney,13688,AR,Baxter
72,Obama,22144,AR,Benton
4660,Romney,53477,AR,Benton
73,Obama,3762,AR,Boone
4661,Romney,11143,AR,Boone
74,Obama,1447,AR,Bradley
4662,Romney,2118,AR,Bradley
75,Obama,660,AR,Calhoun
4663,Romney,1458,AR,Calhoun
76,Obama,3691,AR,Carroll
4664,Romney,6121,AR,Carroll
77,Obama,2649,AR,Chicot
4665,Romney,1670,AR,Chicot
78,Obama,3808,AR,Clark
4666,Romney,4343,AR,Clark
79,Obama,1738,AR,Clay
4667,Romney,3225,AR,Clay
80,Obama,2618,AR,Cleburne
4668,Romney,8691,AR,Cleburne
81,Obama,845,AR,Cleveland
4669,Romney,2313,AR,Cleveland
82,Obama,3557,AR,Columbia
4670,Romney,5790,AR,Columbia
83,Obama,3003,AR,Conway
4671,Romney,4511,AR,Conway
84,Obama,10351,AR,Craighead
4672,Romney,20044,AR,Craighead
85,Obama,4872,AR,Crawford
4673,Romney,15125,AR,Crawford
86,Obama,9092,AR,Crittenden
4674,Romney,6192,AR,Crittenden
87,Obama,2279,AR,Cross
4675,Romney,4268,AR,Cross
88,Obama,1337,AR,Dallas
4676,Romney,1664,AR,Dallas
89,Obama,2353,AR,Desha
4677,Romney,1807,AR,Desha
90,Obama,2627,AR,Drew
4678,Romney,3883,AR,Drew
91,Obama,13559,AR,Faulkner
4679,Romney,26653,AR,Faulkner
92,Obama,1725,AR,Franklin
4680,Romney,4631,AR,Franklin
93,Obama,1452,AR,Fulton
4681,Romney,2949,AR,Fulton
94,Obama,13317,AR,Garland
4682,Romney,25031,AR,Garland
95,Obama,1467,AR,Grant
4683,Romney,4829,AR,Grant
96,Obama,3998,AR,Greene
4684,Romney,9066,AR,Greene
97,Obama,2466,AR,Hempstead
4685,Romney,4284,AR,Hempstead
98,Obama,3824,AR,Hot Spring
4686,Romney,7087,AR,Hot Spring
99,Obama,1460,AR,Howard
4687,Romney,2862,AR,Howard
100,Obama,3279,AR,Independence
4688,Romney,8724,AR,Independence
101,Obama,1563,AR,Izard
4689,Romney,3571,AR,Izard
102,Obama,2093,AR,Jackson
4690,Romney,3065,AR,Jackson
103,Obama,17456,AR,Jefferson
4691,Romney,9515,AR,Jefferson
104,Obama,2785,AR,Johnson
4692,Romney,5045,AR,Johnson
105,Obama,1173,AR,Lafayette
4693,Romney,1712,AR,Lafayette
106,Obama,1786,AR,Lawrence
4694,Romney,3535,AR,Lawrence
107,Obama,2107,AR,Lee
4695,Romney,1280,AR,Lee
108,Obama,1424,AR,Lincoln
4696,Romney,2199,AR,Lincoln
109,Obama,1552,AR,Little River
4697,Romney,3385,AR,Little River
110,Obama,2009,AR,Logan
4698,Romney,5078,AR,Logan
111,Obama,5612,AR,Lonoke
4699,Romney,17863,AR,Lonoke
112,Obama,2099,AR,Madison
4700,Romney,4262,AR,Madison
113,Obama,2024,AR,Marion
4701,Romney,4771,AR,Marion
114,Obama,4518,AR,Miller
4702,Romney,10622,AR,Miller
115,Obama,6445,AR,Mississippi
4703,Romney,6599,AR,Mississippi
116,Obama,1583,AR,Monroe
4704,Romney,1585,AR,Monroe
117,Obama,920,AR,Montgomery
4705,Romney,2368,AR,Montgomery
118,Obama,1314,AR,Nevada
4706,Romney,1996,AR,Nevada
119,Obama,993,AR,Newton
4707,Romney,2508,AR,Newton
120,Obama,4626,AR,Ouachita
4708,Romney,5516,AR,Ouachita
121,Obama,1187,AR,Perry
4709,Romney,2580,AR,Perry
122,Obama,5179,AR,Phillips
4710,Romney,2591,AR,Phillips
123,Obama,850,AR,Pike
4711,Romney,2847,AR,Pike
124,Obama,2387,AR,Poinsett
4712,Romney,4967,AR,Poinsett
125,Obama,1556,AR,Polk
4713,Romney,5950,AR,Polk
126,Obama,5108,AR,Pope
4714,Romney,14733,AR,Pope
127,Obama,877,AR,Prairie
4715,Romney,2149,AR,Prairie
128,Obama,87055,AR,Pulaski
4716,Romney,68856,AR,Pulaski
129,Obama,2040,AR,Randolph
4717,Romney,3699,AR,Randolph
130,Obama,4652,AR,Saint Francis
4718,Romney,3287,AR,Saint Francis
131,Obama,12868,AR,Saline
4719,Romney,32962,AR,Saline
132,Obama,895,AR,Scott
4720,Romney,2630,AR,Scott
133,Obama,814,AR,Searcy
4721,Romney,2699,AR,Searcy
134,Obama,13083,AR,Sebastian
4722,Romney,29158,AR,Sebastian
135,Obama,1042,AR,Sevier
4723,Romney,3135,AR,Sevier
136,Obama,2092,AR,Sharp
4724,Romney,4920,AR,Sharp
137,Obama,1356,AR,Stone
4725,Romney,3773,AR,Stone
138,Obama,6182,AR,Union
4726,Romney,10696,AR,Union
139,Obama,1826,AR,Van Buren
4727,Romney,4362,AR,Van Buren
140,Obama,28136,AR,Washington
4728,Romney,39570,AR,Washington
141,Obama,5765,AR,White
4729,Romney,20005,AR,White
142,Obama,1340,AR,Woodruff
4730,Romney,1227,AR,Woodruff
143,Obama,1720,AR,Yell
4731,Romney,4041,AR,Yell
144,Obama,16833,AZ,Apache
4732,Romney,8198,AZ,Apache
145,Obama,16223,AZ,Cochise
4733,Romney,26742,AZ,Cochise
146,Obama,26316,AZ,Coconino
4734,Romney,19368,AZ,Coconino
147,Obama,6650,AZ,Gila
4735,Romney,11525,AZ,Gila
148,Obama,3608,AZ,Graham
4736,Romney,8076,AZ,Graham
149,Obama,1310,AZ,Greenlee
4737,Romney,1590,AZ,Greenlee
150,Obama,1619,AZ,La Paz
4738,Romney,3205,AZ,La Paz
151,Obama,512008,AZ,Maricopa
4739,Romney,654835,AZ,Maricopa
152,Obama,18324,AZ,Mohave
4740,Romney,46442,AZ,Mohave
153,Obama,16157,AZ,Navajo
4741,Romney,19155,AZ,Navajo
154,Obama,183470,AZ,Pima
4742,Romney,162927,AZ,Pima
155,Obama,41428,AZ,Pinal
4743,Romney,58947,AZ,Pinal
156,Obama,9486,AZ,Santa Cruz
4744,Romney,4235,AZ,Santa Cruz
157,Obama,32624,AZ,Yavapai
4745,Romney,62385,AZ,Yavapai
158,Obama,14025,AZ,Yuma
4746,Romney,19500,AZ,Yuma
159,Obama,438091,CA,Alameda
4747,Romney,104330,CA,Alameda
160,Obama,389,CA,Alpine
4748,Romney,236,CA,Alpine
161,Obama,6001,CA,Amador
4749,Romney,8903,CA,Amador
162,Obama,32567,CA,Butte
4750,Romney,35312,CA,Butte
163,Obama,7404,CA,Calaveras
4751,Romney,10537,CA,Calaveras
164,Obama,2248,CA,Colusa
4752,Romney,3521,CA,Colusa
165,Obama,230826,CA,Contra Costa
4753,Romney,112547,CA,Contra Costa
166,Obama,3396,CA,Del Norte
4754,Romney,4256,CA,Del Norte
167,Obama,34033,CA,El Dorado
4755,Romney,49661,CA,El Dorado
168,Obama,85862,CA,Fresno
4756,Romney,91143,CA,Fresno
169,Obama,3276,CA,Glenn
4757,Romney,5608,CA,Glenn
170,Obama,27757,CA,Humboldt
4758,Romney,15653,CA,Humboldt
171,Obama,17464,CA,Imperial
4759,Romney,9545,CA,Imperial
172,Obama,2775,CA,Inyo
4760,Romney,3541,CA,Inyo
173,Obama,64690,CA,Kern
4761,Romney,99840,CA,Kern
174,Obama,12282,CA,Kings
4762,Romney,17184,CA,Kings
175,Obama,9159,CA,Lake
4763,Romney,6474,CA,Lake
176,Obama,3044,CA,Lassen
4764,Romney,7261,CA,Lassen
177,Obama,1672164,CA,Los Angeles
4765,Romney,699600,CA,Los Angeles
178,Obama,12698,CA,Madera
4766,Romney,18990,CA,Madera
179,Obama,73450,CA,Marin
4767,Romney,23347,CA,Marin
180,Obama,3080,CA,Mariposa
4768,Romney,4434,CA,Mariposa
181,Obama,11869,CA,Mendocino
4769,Romney,5129,CA,Mendocino
182,Obama,26128,CA,Merced
4770,Romney,23403,CA,Merced
183,Obama,1113,CA,Modoc
4771,Romney,2779,CA,Modoc
184,Obama,2574,CA,Mono
4772,Romney,2202,CA,Mono
185,Obama,51712,CA,Monterey
4773,Romney,25087,CA,Monterey
186,Obama,19964,CA,Napa
4774,Romney,11647,CA,Napa
187,Obama,14261,CA,Nevada
4775,Romney,15696,CA,Nevada
188,Obama,457077,CA,Orange
4776,Romney,541592,CA,Orange
189,Obama,49126,CA,Placer
4777,Romney,74460,CA,Placer
190,Obama,3670,CA,Plumas
4778,Romney,5240,CA,Plumas
191,Obama,287754,CA,Riverside
4779,Romney,290227,CA,Riverside
192,Obama,221063,CA,Sacramento
4780,Romney,157688,CA,Sacramento
193,Obama,8617,CA,San Benito
4781,Romney,6052,CA,San Benito
194,Obama,274203,CA,San Bernardino
4782,Romney,245468,CA,San Bernardino
195,Obama,478386,CA,San Diego
4783,Romney,431046,CA,San Diego
196,Obama,267857,CA,San Francisco
4784,Romney,42654,CA,San Francisco
197,Obama,80005,CA,San Joaquin
4785,Romney,66742,CA,San Joaquin
198,Obama,57655,CA,San Luis Obispo
4786,Romney,56500,CA,San Luis Obispo
199,Obama,151036,CA,San Mateo
4787,Romney,56244,CA,San Mateo
200,Obama,84279,CA,Santa Barbara
4788,Romney,59096,CA,Santa Barbara
201,Obama,343239,CA,Santa Clara
4789,Romney,136347,CA,Santa Clara
202,Obama,61106,CA,Santa Cruz
4790,Romney,17132,CA,Santa Cruz
203,Obama,18184,CA,Shasta
4791,Romney,34561,CA,Shasta
204,Obama,652,CA,Sierra
4792,Romney,1056,CA,Sierra
205,Obama,7110,CA,Siskiyou
4793,Romney,9844,CA,Siskiyou
206,Obama,87225,CA,Solano
4794,Romney,48364,CA,Solano
207,Obama,124504,CA,Sonoma
4795,Romney,45666,CA,Sonoma
208,Obama,70609,CA,Stanislaus
4796,Romney,69549,CA,Stanislaus
209,Obama,8004,CA,Sutter
4797,Romney,12576,CA,Sutter
210,Obama,6032,CA,Tehama
4798,Romney,10791,CA,Tehama
211,Obama,2367,CA,Trinity
4799,Romney,2422,CA,Trinity
212,Obama,29191,CA,Tulare
4800,Romney,42186,CA,Tulare
213,Obama,9628,CA,Tuolumne
4801,Romney,13410,CA,Tuolumne
214,Obama,138119,CA,Ventura
4802,Romney,123919,CA,Ventura
215,Obama,38856,CA,Yolo
4803,Romney,19080,CA,Yolo
216,Obama,5817,CA,Yuba
4804,Romney,8746,CA,Yuba
4805,Obama,90843,CO,Adams
9393,Romney,66531,CO,Adams
4806,Obama,3782,CO,Alamosa
9394,Romney,2693,CO,Alamosa
4807,Obama,135433,CO,Arapahoe
9395,Romney,114232,CO,Arapahoe
4808,Obama,2637,CO,Archuleta
9396,Romney,3831,CO,Archuleta
4809,Obama,462,CO,Baca
9397,Romney,1554,CO,Baca
4810,Obama,778,CO,Bent
9398,Romney,1053,CO,Bent
4811,Obama,120485,CO,Boulder
9399,Romney,48526,CO,Boulder
4812,Obama,16653,CO,Broomfield
9400,Romney,14765,CO,Broomfield
4813,Obama,4967,CO,Chaffee
9401,Romney,4949,CO,Chaffee
4814,Obama,162,CO,Cheyenne
9402,Romney,858,CO,Cheyenne
4815,Obama,3041,CO,Clear Creek
9403,Romney,2381,CO,Clear Creek
4816,Obama,2180,CO,Conejos
9404,Romney,1794,CO,Conejos
4817,Obama,1317,CO,Costilla
9405,Romney,440,CO,Costilla
4818,Obama,535,CO,Crowley
9406,Romney,924,CO,Crowley
4819,Obama,862,CO,Custer
9407,Romney,1776,CO,Custer
4820,Obama,4542,CO,Delta
9408,Romney,10762,CO,Delta
4821,Obama,209759,CO,Denver
9409,Romney,69755,CO,Denver
4822,Obama,329,CO,Dolores
9410,Romney,838,CO,Dolores
4823,Obama,54093,CO,Douglas
9411,Romney,93930,CO,Douglas
4824,Obama,12598,CO,Eagle
9412,Romney,9317,CO,Eagle
4826,Obama,104989,CO,El Paso
9414,Romney,163819,CO,El Paso
4825,Obama,3542,CO,Elbert
9413,Romney,10148,CO,Elbert
4827,Obama,6644,CO,Fremont
9415,Romney,13087,CO,Fremont
4828,Obama,10989,CO,Garfield
9416,Romney,12159,CO,Garfield
4829,Obama,1854,CO,Gilpin
9417,Romney,1320,CO,Gilpin
4830,Obama,3575,CO,Grand
9418,Romney,4149,CO,Grand
4831,Obama,4563,CO,Gunnison
9419,Romney,3106,CO,Gunnison
4832,Obama,228,CO,Hinsdale
9420,Romney,352,CO,Hinsdale
4833,Obama,1897,CO,Huerfano
9421,Romney,1615,CO,Huerfano
4834,Obama,216,CO,Jackson
9422,Romney,600,CO,Jackson
4835,Obama,153069,CO,Jefferson
9423,Romney,139960,CO,Jefferson
4836,Obama,118,CO,Kiowa
9424,Romney,677,CO,Kiowa
4837,Obama,789,CO,Kit Carson
9425,Romney,2664,CO,Kit Carson
4839,Obama,15063,CO,La Plata
9427,Romney,12554,CO,La Plata
4838,Obama,1807,CO,Lake
9426,Romney,1087,CO,Lake
4840,Obama,83103,CO,Larimer
9428,Romney,74603,CO,Larimer
4841,Obama,3282,CO,Las Animas
9429,Romney,3105,CO,Las Animas
4842,Obama,537,CO,Lincoln
9430,Romney,1663,CO,Lincoln
4843,Obama,2675,CO,Logan
9431,Romney,6124,CO,Logan
4844,Obama,22448,CO,Mesa
9432,Romney,45087,CO,Mesa
4845,Obama,291,CO,Mineral
9433,Romney,344,CO,Mineral
4846,Obama,1291,CO,Moffat
9434,Romney,4616,CO,Moffat
4847,Obama,4486,CO,Montezuma
9435,Romney,7372,CO,Montezuma
4848,Obama,5852,CO,Montrose
9436,Romney,12789,CO,Montrose
4849,Obama,3761,CO,Morgan
9437,Romney,6461,CO,Morgan
4850,Obama,3566,CO,Otero
9438,Romney,4315,CO,Otero
4851,Obama,1640,CO,Ouray
9439,Romney,1470,CO,Ouray
4852,Obama,3721,CO,Park
9440,Romney,5085,CO,Park
4853,Obama,588,CO,Phillips
9441,Romney,1637,CO,Phillips
4854,Obama,6648,CO,Pitkin
9442,Romney,2941,CO,Pitkin
4855,Obama,1498,CO,Prowers
9443,Romney,3200,CO,Prowers
4856,Obama,40624,CO,Pueblo
9444,Romney,31023,CO,Pueblo
4857,Obama,561,CO,Rio Blanco
9445,Romney,2677,CO,Rio Blanco
4858,Obama,2428,CO,Rio Grande
9446,Romney,2892,CO,Rio Grande
4859,Obama,7389,CO,Routt
9447,Romney,5361,CO,Routt
4860,Obama,1762,CO,Saguache
9448,Romney,937,CO,Saguache
4861,Obama,266,CO,San Juan
9449,Romney,212,CO,San Juan
4862,Obama,2961,CO,San Miguel
9450,Romney,1144,CO,San Miguel
4863,Obama,419,CO,Sedgwick
9451,Romney,881,CO,Sedgwick
4864,Obama,9169,CO,Summit
9452,Romney,5495,CO,Summit
4865,Obama,3894,CO,Teller
9453,Romney,7909,CO,Teller
4866,Obama,461,CO,Washington
9454,Romney,2059,CO,Washington
4867,Obama,47418,CO,Weld
9455,Romney,62350,CO,Weld
4868,Obama,950,CO,Yuma
9456,Romney,3433,CO,Yuma
4869,Obama,904,CT,Andover
281,Romney,724,CT,Andover
4870,Obama,4273,CT,Ansonia
282,Romney,2596,CT,Ansonia
4871,Obama,1331,CT,Ashford
283,Romney,803,CT,Ashford
4872,Obama,6305,CT,Avon
284,Romney,5537,CT,Avon
4873,Obama,1033,CT,Barkhamsted
285,Romney,1033,CT,Barkhamsted
4874,Obama,1300,CT,Beacon Falls
286,Romney,1598,CT,Beacon Falls
4875,Obama,5499,CT,Berlin
287,Romney,5361,CT,Berlin
4876,Obama,1615,CT,Bethany
288,Romney,1536,CT,Bethany
4877,Obama,4777,CT,Bethel
289,Romney,4445,CT,Bethel
4878,Obama,894,CT,Bethlehem
290,Romney,1272,CT,Bethlehem
4879,Obama,9917,CT,Bloomfield
291,Romney,1925,CT,Bloomfield
4880,Obama,1433,CT,Bolton
292,Romney,1434,CT,Bolton
4881,Obama,648,CT,Bozrah
293,Romney,606,CT,Bozrah
4882,Obama,8301,CT,Branford
294,Romney,5817,CT,Branford
4883,Obama,32135,CT,Bridgeport
295,Romney,5168,CT,Bridgeport
4884,Obama,529,CT,Bridgewater
296,Romney,641,CT,Bridgewater
4885,Obama,13283,CT,Bristol
297,Romney,10548,CT,Bristol
4886,Obama,3916,CT,Brookfield
298,Romney,4941,CT,Brookfield
4887,Obama,1743,CT,Brooklyn
299,Romney,1570,CT,Brooklyn
4888,Obama,2357,CT,Burlington
300,Romney,2683,CT,Burlington
4889,Obama,384,CT,Canaan
301,Romney,210,CT,Canaan
4890,Obama,1197,CT,Canterbury
302,Romney,1294,CT,Canterbury
4891,Obama,2967,CT,Canton
303,Romney,2742,CT,Canton
4892,Obama,584,CT,Chaplin
304,Romney,466,CT,Chaplin
4893,Obama,7355,CT,Cheshire
305,Romney,7271,CT,Cheshire
4894,Obama,1380,CT,Chester
306,Romney,707,CT,Chester
4895,Obama,3607,CT,Clinton
307,Romney,2926,CT,Clinton
4896,Obama,4125,CT,Colchester
308,Romney,3579,CT,Colchester
4897,Obama,380,CT,Colebrook
309,Romney,462,CT,Colebrook
4898,Obama,1714,CT,Columbia
310,Romney,1316,CT,Columbia
4899,Obama,629,CT,Cornwall
311,Romney,250,CT,Cornwall
4900,Obama,3538,CT,Coventry
312,Romney,2621,CT,Coventry
4901,Obama,4063,CT,Cromwell
313,Romney,3193,CT,Cromwell
4902,Obama,15290,CT,Danbury
314,Romney,10590,CT,Danbury
4903,Obama,3182,CT,Darien
315,Romney,6220,CT,Darien
4904,Obama,1479,CT,Deep River
316,Romney,932,CT,Deep River
4905,Obama,2597,CT,Derby
317,Romney,2032,CT,Derby
4906,Obama,2013,CT,Durham
318,Romney,1985,CT,Durham
4908,Obama,1389,CT,East Granby
320,Romney,1448,CT,East Granby
4909,Obama,2471,CT,East Haddam
321,Romney,2109,CT,East Haddam
4910,Obama,3509,CT,East Hampton
322,Romney,3138,CT,East Hampton
4911,Obama,13000,CT,East Hartford
323,Romney,4272,CT,East Hartford
4912,Obama,6533,CT,East Haven
324,Romney,4650,CT,East Haven
4913,Obama,4808,CT,East Lyme
325,Romney,3450,CT,East Lyme
4915,Obama,3072,CT,East Windsor
327,Romney,2250,CT,East Windsor
4907,Obama,464,CT,Eastford
319,Romney,465,CT,Eastford
4914,Obama,1841,CT,Easton
326,Romney,2380,CT,Easton
4916,Obama,3598,CT,Ellington
328,Romney,3894,CT,Ellington
4917,Obama,10145,CT,Enfield
329,Romney,7703,CT,Enfield
4918,Obama,2230,CT,Essex
330,Romney,1701,CT,Essex
4919,Obama,15282,CT,Fairfield
331,Romney,14352,CT,Fairfield
4920,Obama,7012,CT,Farmington
332,Romney,6610,CT,Farmington
4921,Obama,519,CT,Franklin
333,Romney,516,CT,Franklin
4922,Obama,10135,CT,Glastonbury
334,Romney,8809,CT,Glastonbury
4923,Obama,749,CT,Goshen
335,Romney,1017,CT,Goshen
4924,Obama,3079,CT,Granby
336,Romney,3221,CT,Granby
4925,Obama,11137,CT,Greenwich
337,Romney,14368,CT,Greenwich
4926,Obama,2581,CT,Griswold
338,Romney,2166,CT,Griswold
4927,Obama,8384,CT,Groton
339,Romney,5367,CT,Groton
4928,Obama,7411,CT,Guilford
340,Romney,5170,CT,Guilford
4929,Obama,2346,CT,Haddam
341,Romney,2230,CT,Haddam
4930,Obama,19181,CT,Hamden
342,Romney,7482,CT,Hamden
4931,Obama,601,CT,Hampton
343,Romney,413,CT,Hampton
4932,Obama,31735,CT,Hartford
344,Romney,2138,CT,Hartford
4933,Obama,414,CT,Hartland
345,Romney,778,CT,Hartland
4934,Obama,1260,CT,Harwinton
346,Romney,1924,CT,Harwinton
4935,Obama,2606,CT,Hebron
347,Romney,2471,CT,Hebron
4936,Obama,1080,CT,Kent
348,Romney,606,CT,Kent
4937,Obama,3255,CT,Killingly
349,Romney,2653,CT,Killingly
4938,Obama,1921,CT,Killingworth
350,Romney,1840,CT,Killingworth
4939,Obama,1878,CT,Lebanon
351,Romney,1685,CT,Lebanon
4940,Obama,3564,CT,Ledyard
352,Romney,3209,CT,Ledyard
4941,Obama,1125,CT,Lisbon
353,Romney,890,CT,Lisbon
4942,Obama,2151,CT,Litchfield
354,Romney,2403,CT,Litchfield
4943,Obama,856,CT,Lyme
355,Romney,593,CT,Lyme
4944,Obama,5293,CT,Madison
356,Romney,5193,CT,Madison
4945,Obama,15565,CT,Manchester
357,Romney,7961,CT,Manchester
4946,Obama,6941,CT,Mansfield
358,Romney,2193,CT,Mansfield
4947,Obama,1791,CT,Marlborough
359,Romney,1668,CT,Marlborough
4948,Obama,14886,CT,Meriden
360,Romney,6880,CT,Meriden
4949,Obama,1675,CT,Middlebury
361,Romney,2865,CT,Middlebury
4950,Obama,1334,CT,Middlefield
362,Romney,1168,CT,Middlefield
4951,Obama,13830,CT,Middletown
363,Romney,6105,CT,Middletown
4952,Obama,13668,CT,Milford
364,Romney,11461,CT,Milford
4953,Obama,4446,CT,Monroe
365,Romney,5757,CT,Monroe
4954,Obama,4014,CT,Montville
366,Romney,3115,CT,Montville
4955,Obama,542,CT,Morris
367,Romney,747,CT,Morris
4956,Obama,5923,CT,Naugatuck
368,Romney,5807,CT,Naugatuck
4957,Obama,16051,CT,New Britain
369,Romney,4782,CT,New Britain
4958,Obama,3804,CT,New Canaan
370,Romney,6966,CT,New Canaan
4959,Obama,3323,CT,New Fairfield
371,Romney,4288,CT,New Fairfield
4960,Obama,1759,CT,New Hartford
372,Romney,2056,CT,New Hartford
4961,Obama,39865,CT,New Haven
373,Romney,4430,CT,New Haven
4963,Obama,6710,CT,New London
375,Romney,1654,CT,New London
4964,Obama,6640,CT,New Milford
376,Romney,6330,CT,New Milford
4962,Obama,8792,CT,Newington
374,Romney,5752,CT,Newington
4965,Obama,6822,CT,Newtown
377,Romney,7591,CT,Newtown
4966,Obama,556,CT,Norfolk
378,Romney,384,CT,Norfolk
4967,Obama,3375,CT,North Branford
379,Romney,3290,CT,North Branford
4968,Obama,706,CT,North Canaan
380,Romney,552,CT,North Canaan
4969,Obama,6376,CT,North Haven
381,Romney,5990,CT,North Haven
4970,Obama,1383,CT,North Stonington
382,Romney,1279,CT,North Stonington
4971,Obama,22369,CT,Norwalk
383,Romney,12773,CT,Norwalk
4972,Obama,8542,CT,Norwich
384,Romney,4144,CT,Norwich
4973,Obama,2561,CT,Old Lyme
385,Romney,1958,CT,Old Lyme
4974,Obama,3101,CT,Old Saybrook
386,Romney,2753,CT,Old Saybrook
4975,Obama,3607,CT,Orange
387,Romney,4206,CT,Orange
4976,Obama,2599,CT,Oxford
388,Romney,3905,CT,Oxford
4977,Obama,2957,CT,Plainfield
389,Romney,2378,CT,Plainfield
4978,Obama,4545,CT,Plainville
390,Romney,3320,CT,Plainville
4979,Obama,2553,CT,Plymouth
391,Romney,2713,CT,Plymouth
4980,Obama,1103,CT,Pomfret
392,Romney,1012,CT,Pomfret
4981,Obama,2664,CT,Portland
393,Romney,2141,CT,Portland
4982,Obama,1165,CT,Preston
394,Romney,1186,CT,Preston
4983,Obama,1839,CT,Prospect
395,Romney,3235,CT,Prospect
